x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
2.577473712848458121e+01, 2.367245066429574152e+01, 2.556548486279065457e+01, 1.174267032611305906e-03, 6.103350630100000260e-05, 2.700000000000000000e+01, 1.069691860610000068e-04, 2.300000000000000000e+01, 1.755274475400000087e-05, nan, 4.797477924600000048e-05, 1.600000000000000000e+01, 9.168364132600000614e-05, 1.700000000000000000e+01, -4.593567976000000416e-05, 4.348076154700000512e-05, 1.305872705500000212e-05, -3.065013502500000354e-05, 8.941644130700000250e-05, 5.899440681500000628e-05, 1.528554473500000062e-05, -3.042203449199999961e-05, -7.413089657200000189e-05, -4.370886208000000566e-05
1.509601765888036518e+01, 2.523379624039483105e+01, 2.447974999153308318e+01, 2.475727097442417791e-04, 1.891451257400000085e-05, 1.000000000000000000e+01, 2.432560235099999940e-05, 9.000000000000000000e+00, 1.140775877300000055e-05, nan, 2.396318129200000155e-05, 2.900000000000000000e+01, 4.405483082399999959e-05, 3.100000000000000000e+01, -5.411089776999998552e-06, 7.506753801000000297e-06, -5.048668718000000707e-06, -2.514031824999999874e-05, 1.291784357799999885e-05, 3.624210589999978449e-07, -1.972922847300000019e-05, -1.255542251900000100e-05, -3.264707205100000073e-05, -2.009164953199999804e-05
3.115145340363860527e+01, 2.442081131565472418e+01, 2.679797724144472326e+01, 3.999878101650212558e-04, 4.771155997800000272e-05, 2.200000000000000000e+01, 7.552431213999999491e-05, 1.800000000000000000e+01, 1.531854307199999950e-05, nan, 2.552070425399999900e-05, 3.300000000000000000e+01, 4.780169904099999692e-05, 3.500000000000000000e+01, -2.781275216199999219e-05, 3.239301690600000322e-05, 2.219085572400000372e-05, -9.013906299999420403e-08, 6.020576906799999541e-05, 5.000360788599999591e-05, 2.772261309899999799e-05, -1.020216118199999950e-05, -3.248315596899999742e-05, -2.228099478699999792e-05
2.348848624712332267e+01, 2.287657790832714966e+01, 2.343204760164102751e+01, 3.808745429880254323e-04, 5.707166730399999686e-05, 2.600000000000000000e+01, 9.660790318100000596e-05, 2.300000000000000000e+01, 1.716254565999999877e-05, nan, 3.860363574800000305e-05, 2.800000000000000000e+01, 6.876998298500000269e-05, 2.600000000000000000e+01, -3.953623587700000910e-05, 3.990912164399999470e-05, 1.846803155599999381e-05, -1.169831568100000583e-05, 7.944535752100001058e-05, 5.800426743300000291e-05, 2.783792019600000328e-05, -2.144109008800000428e-05, -5.160743732500000730e-05, -3.016634723699999964e-05
1.646864904687493691e+01, 2.423789223117092817e+01, 2.791708960969620179e+01, 5.791022739238440155e-05, 2.252354057099999863e-05, 1.200000000000000000e+01, 2.447565333300000015e-05, 1.000000000000000000e+01, 1.257139646000000075e-05, nan, 3.617786130400000075e-05, 2.300000000000000000e+01, 5.525890233299999779e-05, 2.000000000000000000e+01, -1.952112762000001524e-06, 9.952144110999997884e-06, -1.365432073300000212e-05, -3.273536176199999916e-05, 1.190425687299999941e-05, -1.170220797100000060e-05, -3.078324900000000103e-05, -2.360646484400000001e-05, -4.268750587299999705e-05, -1.908104102899999704e-05
2.280962849194406772e+01, 2.616261925600450056e+01, 2.312663398522974134e+01, 5.800448664386075384e-04, 5.585942906600000277e-05, 2.600000000000000000e+01, 9.124568063999999366e-05, 2.300000000000000000e+01, 1.700925146299999888e-05, nan, 5.393686924800000218e-05, 2.700000000000000000e+01, 9.051640354600000036e-05, 2.200000000000000000e+01, -3.538625157399999090e-05, 3.885017760300000389e-05, 1.922559818000000589e-06, -3.465697447999999760e-05, 7.423642917699999478e-05, 3.730881139199999149e-05, 7.292770939999932995e-07, -3.692761778500000330e-05, -7.350715208300000148e-05, -3.657953429799999819e-05
1.693051076221024331e+01, 2.366096516909468050e+01, 2.468187908126538233e+01, 3.370574706052596584e-04, 2.932233510300000042e-05, 1.500000000000000000e+01, 3.697438356500000169e-05, 1.200000000000000000e+01, 1.373965630499999929e-05, nan, 2.605948948399999966e-05, 3.000000000000000000e+01, 4.902253420399999776e-05, 3.100000000000000000e+01, -7.652048462000001270e-06, 1.558267879800000113e-05, 3.262845619000000755e-06, -1.970019910099999734e-05, 2.323472726000000240e-05, 1.091489408100000202e-05, -1.204815063899999608e-05, -1.231983317900000037e-05, -3.528287789900000186e-05, -2.296304471999999810e-05
2.693451248929630992e+01, 2.323454310240200371e+01, 2.423616816009484864e+01, 7.679837197248733094e-04, 5.771981810499999827e-05, 2.500000000000000000e+01, 1.074305690449999971e-04, 2.300000000000000000e+01, 1.741447005100000146e-05, nan, 4.964469031200000049e-05, 3.100000000000000000e+01, 8.877466713299999397e-05, 2.900000000000000000e+01, -4.971075093999999879e-05, 4.030534805399999681e-05, 8.075127792999997785e-06, -3.105484902799999570e-05, 9.001609899399999561e-05, 5.778587873299999658e-05, 1.865590191200000309e-05, -3.223022026099999903e-05, -7.136019708199999251e-05, -3.912997682099999348e-05
2.485908885830672688e+01, 2.509946644742089106e+01, 2.564050554055586417e+01, 1.722660870345449563e-03, 6.221928059400000214e-05, 2.800000000000000000e+01, 1.036038488000000032e-04, 2.100000000000000000e+01, 1.755368276600000055e-05, nan, 5.856991523899999965e-05, 2.800000000000000000e+01, 9.952556008999999357e-05, 2.300000000000000000e+01, -4.138456820600000107e-05, 4.466559782800000160e-05, 3.649365355000002494e-06, -3.730627949599999143e-05, 8.605016603400000266e-05, 4.503393356100000356e-05, 4.078288710000009640e-06, -4.101623247299999910e-05, -8.197187732399999302e-05, -4.095564485099999392e-05
2.651235948869890535e+01, 2.445757543954236723e+01, 2.405146723031247902e+01, 1.384732043078250666e-03, 5.845915735799999980e-05, 2.500000000000000000e+01, 1.095729959659999943e-04, 2.300000000000000000e+01, 1.751081056400000075e-05, nan, 5.484333951299999937e-05, 3.100000000000000000e+01, 1.010653179109999972e-04, 2.900000000000000000e+01, -5.111383860799999446e-05, 4.094834679399999905e-05, 3.615817845000000429e-06, -4.260616055299999743e-05, 9.206218540200000028e-05, 5.472965645299999489e-05, 8.507678054999997033e-06, -3.733252894899999862e-05, -8.355450734700000325e-05, -4.622197839799999786e-05
2.163769776112024346e+01, 2.378406269819025809e+01, 2.446234261810611343e+01, 1.017042882931332550e-03, 5.306899433900000036e-05, 2.400000000000000000e+01, 8.927014457400000622e-05, 2.200000000000000000e+01, 1.622670750199999948e-05, nan, 4.583529308800000007e-05, 3.000000000000000000e+01, 7.772498743100000613e-05, 2.500000000000000000e+01, -3.620115023500000587e-05, 3.684228683700000427e-05, 7.233701251000000285e-06, -2.465599309200000578e-05, 7.304343707200001013e-05, 4.343485148600000615e-05, 1.154515714300000009e-05, -2.960858558600000059e-05, -6.149827992900001004e-05, -3.188969434300000606e-05
1.636858698834161530e+01, 2.439919736672305461e+01, 2.526531396557593112e+01, 3.874696559490065778e-04, 2.538972931999999898e-05, 1.300000000000000000e+01, 2.933293478499999943e-05, 1.000000000000000000e+01, 1.313278237499999998e-05, nan, 2.496583587800000066e-05, 3.000000000000000000e+01, 4.542490350400000025e-05, 3.000000000000000000e+01, -3.943205465000000447e-06, 1.225694694499999900e-05, 4.238934419999983172e-07, -2.003517418400000127e-05, 1.620015240999999944e-05, 4.367098906999998764e-06, -1.609196871900000082e-05, -1.183305350300000068e-05, -3.229212112900000026e-05, -2.045906762599999958e-05
1.684900826516977901e+01, 2.364327249661551278e+01, 2.569202088177127408e+01, 2.984857637098173636e-04, 2.752983077300000166e-05, 1.400000000000000000e+01, 3.312463382000000074e-05, 1.100000000000000000e+01, 1.369015090400000044e-05, nan, 2.520094371200000058e-05, 3.000000000000000000e+01, 4.603758254699999810e-05, 3.000000000000000000e+01, -5.594803046999999080e-06, 1.383967986900000122e-05, 2.328887061000001083e-06, -1.850775177399999644e-05, 1.943448291599999861e-05, 7.923690108000000162e-06, -1.291294872699999736e-05, -1.151079280800000014e-05, -3.234743164299999597e-05, -2.083663883499999752e-05
2.525972697898069441e+01, 2.519287443839946050e+01, 2.609024468355207560e+01, 1.437302609258840754e-03, 6.200216120699999947e-05, 2.800000000000000000e+01, 1.059142370519999940e-04, 2.200000000000000000e+01, 1.754508781300000053e-05, nan, 5.737069472500000222e-05, 2.700000000000000000e+01, 9.927869230499999649e-05, 2.300000000000000000e+01, -4.391207584499999452e-05, 4.445707339399999555e-05, 4.631466481999997251e-06, -3.727653109799999702e-05, 8.836914923899999007e-05, 4.854354232699999177e-05, 6.635544746999997505e-06, -3.982560691200000508e-05, -8.173360449199999257e-05, -4.190799757999999427e-05
3.069700342271650229e+01, 2.560164108276939388e+01, 2.315350471451367298e+01, 4.256623305443200424e-04, 4.947930076300000024e-05, 2.300000000000000000e+01, 7.759088022200000495e-05, 1.900000000000000000e+01, 1.573575360699999928e-05, nan, 3.892328126799999991e-05, 2.700000000000000000e+01, 5.958026234099999993e-05, 2.200000000000000000e+01, -2.811157945900000471e-05, 3.374354715599999757e-05, 1.055601949500000033e-05, -1.010096157799999969e-05, 6.185512661500000228e-05, 3.866759895400000504e-05, 1.801061788100000502e-05, -2.318752766100000062e-05, -4.384450873400000403e-05, -2.065698107300000002e-05
2.157594954529843534e+01, 2.413441785928421979e+01, 2.369785454427995930e+01, 8.668376225629226229e-04, 5.257612672199999895e-05, 2.400000000000000000e+01, 8.495813759100000369e-05, 2.200000000000000000e+01, 1.616616127100000013e-05, nan, 4.629922607600000064e-05, 3.000000000000000000e+01, 8.379194951100000209e-05, 2.800000000000000000e+01, -3.238201086900000474e-05, 3.640996545099999882e-05, 6.276900645999998311e-06, -3.121582278900000314e-05, 6.879197632000001034e-05, 3.865891151500000305e-05, 1.166188080000001600e-06, -3.013306480500000051e-05, -6.762578823999999518e-05, -3.749272343500000145e-05
2.344223733936313536e+01, 2.325769460564450952e+01, 2.508398677605012139e+01, 9.133418267624716577e-04, 5.836737086499999754e-05, 2.600000000000000000e+01, 1.040887532670000011e-04, 2.500000000000000000e+01, 1.732633797700000046e-05, nan, 4.892287904800000323e-05, 3.000000000000000000e+01, 9.205014546300000432e-05, 3.000000000000000000e+01, -4.572138240200000357e-05, 4.104103288799999707e-05, 9.444491816999994304e-06, -3.368277459800000679e-05, 8.676241529000000064e-05, 5.516587421899999788e-05, 1.203860780399999678e-05, -3.159654107100000277e-05, -7.472380748600000386e-05, -4.312726641500000109e-05
2.950413243477093772e+01, 2.270277987606655756e+01, 2.569632776171144428e+01, 3.479127887808317466e-04, 5.498353845600000109e-05, 2.500000000000000000e+01, 8.677826485399999358e-05, 2.000000000000000000e+01, 1.649962269800000120e-05, nan, 5.599984939100000308e-05, 3.000000000000000000e+01, 1.044936807659999995e-04, 2.900000000000000000e+01, -3.179472639799999249e-05, 3.848391575799999989e-05, -1.016310935000001988e-06, -4.951014230999999837e-05, 7.027864215599998561e-05, 3.077841546299999050e-05, -1.771541591200000588e-05, -3.950022669300000188e-05, -8.799405806799999149e-05, -4.849383137499999638e-05
3.244126096897799982e+01, 2.676268659506205694e+01, 2.783501556870783844e+01, 5.182914888643186434e-05, 3.674981414999999740e-05, 1.800000000000000000e+01, 4.642392955600000294e-05, 1.300000000000000000e+01, 1.394596188599999999e-05, nan, 3.750486311200000155e-05, 2.800000000000000000e+01, 4.782836985699999704e-05, 1.900000000000000000e+01, -9.674115406000005537e-06, 2.280385226399999911e-05, -7.550489620000041505e-07, -1.107855570699999964e-05, 3.247796767000000464e-05, 8.919066444000001387e-06, -1.404440300999994099e-06, -2.355890122600000326e-05, -3.388240797099999874e-05, -1.032350674499999549e-05
2.410037582093824682e+01, 2.657677310472308818e+01, 2.339885137243478397e+01, 6.022500569553257931e-04, 5.818422748999999976e-05, 2.700000000000000000e+01, 9.506231812099999359e-05, 2.200000000000000000e+01, 1.721880371700000004e-05, nan, 3.088549162600000091e-05, 3.100000000000000000e+01, 5.756347158399999724e-05, 3.100000000000000000e+01, -3.687809063099999383e-05, 4.096542377299999973e-05, 2.729873586399999885e-05, 6.207559060000025211e-07, 7.784351440399999355e-05, 6.417682649499999268e-05, 3.749884653699999635e-05, -1.366668790900000088e-05, -4.034466786699999720e-05, -2.667797995799999633e-05
6.544044795342436771e+01, 6.758515657711390645e+01, 5.693646106053640921e+01, 1.011967618310888935e-04, 1.021854327399999972e-05, 1.200000000000000000e+01, 1.317546603199999992e-05, 1.300000000000000000e+01, 6.629125180000000054e-06, nan, 2.626465296999999973e-06, 1.200000000000000000e+01, 3.342902034000000182e-06, 1.400000000000000000e+01, -2.956922758000000195e-06, 3.589418093999999667e-06, 7.592077976999999748e-06, 6.875641239999999539e-06, 6.546340851999999862e-06, 1.054900073499999910e-05, 9.832563997999998887e-06, 4.002659883000000081e-06, 3.286223145999999873e-06, -7.164367370000002090e-07
6.649422032712864450e+01, 6.575362317525612355e+01, 8.453278072967425771e+01, 1.074624816418977199e-04, 1.016928230100000026e-05, 1.000000000000000000e+01, 1.267862674199999985e-05, 1.200000000000000000e+01, 7.964538064999999209e-06, nan, 3.485189502999999827e-06, 2.000000000000000000e+01, 4.544251650999999898e-06, 2.100000000000000000e+01, -2.509344440999999588e-06, 2.204744236000001054e-06, 6.684092798000000435e-06, 5.625030650000000364e-06, 4.714088677000000642e-06, 9.193437238999999176e-06, 8.134375090999999952e-06, 4.479348561999999381e-06, 3.420286413999999310e-06, -1.059062148000000071e-06
6.526838639961582089e+01, 6.877665628096487183e+01, 6.521000041441641315e+01, 4.771593517654912098e-05, 1.266687557599999929e-05, 1.300000000000000000e+01, 1.660448674899999842e-05, 1.400000000000000000e+01, 7.891691469999999946e-06, nan, 2.168887932999999848e-06, 2.500000000000000000e+01, 2.849339455999999955e-06, 2.800000000000000000e+01, -3.937611172999999133e-06, 4.775184105999999345e-06, 1.049798764299999944e-05, 9.817536119999998489e-06, 8.712795278999998477e-06, 1.443559881599999858e-05, 1.375514729299999762e-05, 5.722803537000000098e-06, 5.042352013999999991e-06, -6.804515230000001067e-07
6.214983659741268696e+01, 6.898237886359069648e+01, 7.303978726889403106e+01, 1.501851979584340107e-05, 1.080426618399999935e-05, 1.000000000000000000e+01, 1.372712706099999921e-05, 1.000000000000000000e+01, 7.724713508000000215e-06, nan, 7.763668890000000324e-06, 1.400000000000000000e+01, 7.527287071999999602e-06, 1.000000000000000000e+01, -2.922860876999999855e-06, 3.079552675999999137e-06, 3.040597293999999028e-06, 3.276979111999999749e-06, 6.002413552999998991e-06, 5.963458170999998882e-06, 6.199839988999999604e-06, -3.895538200000010895e-08, 1.974264360000006126e-07, 2.363818180000007215e-07
6.251914604592548841e+01, 6.705002444416031437e+01, 3.959030003028532718e+01, 3.323750725222111656e-05, 2.937245407999999986e-06, 6.000000000000000000e+00, 1.783601880000000000e-06, 4.000000000000000000e+00, 2.629272948000000091e-06, nan, 4.028186069999999793e-07, 1.200000000000000000e+01, 4.153464370000000159e-07, 1.800000000000000000e+01, 1.153643527999999986e-06, 3.079724599999998950e-07, 2.534426800999999954e-06, 2.521898971000000129e-06, -8.456710680000000905e-07, 1.380783272999999968e-06, 1.368255442999999932e-06, 2.226454341000000059e-06, 2.213926511000000234e-06, -1.252783000000003655e-08
6.341932552332431783e+01, 6.412530235146213897e+01, 1.038724237129858494e+02, 2.492197180443458994e-05, 1.427699634000000055e-06, 4.000000000000000000e+00, 6.333353559999999676e-07, 3.000000000000000000e+00, 2.153976495999999911e-06, nan, 5.146745850000000509e-07, 1.000000000000000000e+01, 4.483365779999999777e-07, 1.000000000000000000e+01, 7.943642780000000872e-07, -7.262768619999998558e-07, 9.130250490000000038e-07, 9.793630560000001300e-07, -1.520641140000000049e-06, 1.186607709999999167e-07, 1.849987779999999899e-07, 1.639301910999999966e-06, 1.705639917999999986e-06, 6.633800700000007321e-08
6.894940635507197157e+01, 6.813090759112292005e+01, 1.034588405296076985e+02, 2.250840836185703099e-06, 8.749834799999999883e-07, 3.000000000000000000e+00, 6.271212759999999898e-07, 3.000000000000000000e+00, 2.071537671999999846e-06, nan, 6.255026730000000441e-07, 1.100000000000000000e+01, 6.918046989999999866e-07, 1.300000000000000000e+01, 2.478622039999999984e-07, -1.196554191999999964e-06, 2.494808069999999442e-07, 1.831787810000000017e-07, -1.444416395999999857e-06, 1.618602999999945715e-09, -6.468342299999999678e-08, 1.446034998999999802e-06, 1.379732972999999754e-06, -6.630202599999994249e-08
6.903929558542373002e+01, 6.317872941857248748e+01, 8.312089316550770945e+01, 1.755314685819536652e-05, 1.132019363799999963e-05, 1.200000000000000000e+01, 1.157129805599999937e-05, 1.000000000000000000e+01, 7.836954000000000522e-06, nan, 3.259335768000000016e-06, 2.000000000000000000e+01, 3.767065865999999955e-06, 1.900000000000000000e+01, -2.511044179999997393e-07, 3.483239637999999112e-06, 8.060857870000000041e-06, 7.553127772000000102e-06, 3.734344055999998851e-06, 8.311962287999999781e-06, 7.804232189999999841e-06, 4.577618232000000930e-06, 4.069888134000000990e-06, -5.077300979999999395e-07
6.700319401992297230e+01, 6.669698866615838995e+01, 5.963993258097239192e+01, 1.057060688759683720e-04, 9.676931022999999188e-06, 1.000000000000000000e+01, 1.260173804299999917e-05, 1.100000000000000000e+01, 7.691909689000000732e-06, nan, 3.132763645000000042e-06, 1.300000000000000000e+01, 3.665775134999999816e-06, 1.300000000000000000e+01, -2.924807019999999986e-06, 1.985021333999998456e-06, 6.544167377999999146e-06, 6.011155887999999373e-06, 4.909828353999998442e-06, 9.468974397999998285e-06, 8.935962908000000206e-06, 4.559146044000000690e-06, 4.026134554000000916e-06, -5.330114899999997732e-07
6.695022966693522903e+01, 6.629861975935124008e+01, 6.189979813818331422e+01, 1.266309617291144763e-04, 1.045674849900000004e-05, 1.100000000000000000e+01, 1.272340927199999977e-05, 1.100000000000000000e+01, 8.262059931000000505e-06, nan, 3.316859463999999872e-06, 1.100000000000000000e+01, 4.012440815999999733e-06, 1.100000000000000000e+01, -2.266660772999999729e-06, 2.194688567999999537e-06, 7.139889035000000170e-06, 6.444307683000000310e-06, 4.461349340999999267e-06, 9.406549807999999900e-06, 8.710968456000000039e-06, 4.945200467000000633e-06, 4.249619115000000772e-06, -6.955813519999998608e-07
6.563069695013292915e+01, 6.267505039406486844e+01, 7.252851062311259511e+01, 1.152917579916971506e-04, 1.248519554500000058e-05, 1.200000000000000000e+01, 1.416139269900000036e-05, 1.000000000000000000e+01, 7.911614138999999499e-06, nan, 6.548830377000000274e-06, 1.100000000000000000e+01, 8.293641976000000322e-06, 1.000000000000000000e+01, -1.676197153999999775e-06, 4.573581406000001086e-06, 5.936365168000000311e-06, 4.191553569000000263e-06, 6.249778560000000862e-06, 7.612562322000000087e-06, 5.867750723000000039e-06, 1.362783761999999225e-06, -3.820278370000008229e-07, -1.744811599000000048e-06
6.468356147407877188e+01, 6.353116780922127305e+01, 9.152771793374060394e+01, 7.635543978668343963e-05, 7.828950970999999203e-06, 1.000000000000000000e+01, 9.629061247000000407e-06, 1.200000000000000000e+01, 5.797084153999999848e-06, nan, 1.931184060999999920e-06, 1.300000000000000000e+01, 2.295439039999999819e-06, 1.400000000000000000e+01, -1.800110276000001203e-06, 2.031866816999999355e-06, 5.897766909999999283e-06, 5.533511930999999808e-06, 3.831977093000000558e-06, 7.697877186000000487e-06, 7.333622207000001011e-06, 3.865900092999999928e-06, 3.501645114000000029e-06, -3.642549789999998990e-07
6.642173031325340560e+01, 6.891071665003401847e+01, 5.629692896556724691e+01, 3.113438550683950807e-05, 1.001024938000000029e-05, 1.200000000000000000e+01, 1.281566276599999979e-05, 1.300000000000000000e+01, 6.204991142999999624e-06, nan, 2.610011836000000158e-06, 1.200000000000000000e+01, 3.310233239000000066e-06, 1.400000000000000000e+01, -2.805413385999999497e-06, 3.805258237000000668e-06, 7.400237544000000557e-06, 6.700016141000000226e-06, 6.610671623000000165e-06, 1.020565093000000005e-05, 9.505429526999999723e-06, 3.594979306999999466e-06, 2.894757903999999559e-06, -7.002214029999999073e-07
6.614037319741106558e+01, 6.337182573524111007e+01, 7.314923672482220240e+01, 1.400810692437578521e-04, 1.188443008600000017e-05, 1.100000000000000000e+01, 1.532994687700000008e-05, 1.100000000000000000e+01, 8.330938802999999555e-06, nan, 5.510898308999999730e-06, 9.000000000000000000e+00, 7.127395809000000087e-06, 1.000000000000000000e+01, -3.445516790999999905e-06, 3.553491283000000616e-06, 6.373531777000000441e-06, 4.757034277000000084e-06, 6.999008074000000521e-06, 9.819048567999999499e-06, 8.202551067999999142e-06, 2.820040493999999825e-06, 1.203542993999999468e-06, -1.616497500000000357e-06
