x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),mbe (breiman) - mbe (silverman),mbe (breiman) - parzen,mbe (breiman) - sambe (breiman),mbe (breiman) - sambe (silverman),mbe (silverman) - parzen,mbe (silverman) - sambe (breiman),mbe (silverman) - sambe (silverman),parzen - sambe (breiman),parzen - sambe (silverman),sambe (breiman) - sambe (silverman)
4.488118942812496215e+01, 5.337884209869671537e+01, 4.949034781824834539e+01, 1.871649630641538959e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 1.253980599715999976e-03, 1.000000000000000000e+00, 1.122407635657999940e-03, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 7.791126442220001717e-04, 9.106856082800002077e-04, -7.179124931370000056e-04, 5.657918764429999397e-04, 6.973648405009999756e-04, 1.283704369579999945e-03, 1.415277333637999981e-03, 1.315729640580000359e-04
4.868577709516644347e+01, 4.783009478490698285e+01, 5.077749035583190818e+01, 1.872347264317527401e-03, 3.234715648302999812e-03, 1.000000000000000000e+00, 3.652038191432999906e-03, 1.000000000000000000e+00, 4.037537041215000060e-03, nan, 4.474759093842000171e-03, 3.000000000000000000e+00, 3.662100989811999888e-03, 2.000000000000000000e+00, -4.173225431300000947e-04, -8.028213929120002479e-04, -1.240043445539000359e-03, -4.273853415090000767e-04, -3.854988497820001532e-04, -8.227209024090002647e-04, -1.006279837899998197e-05, -4.372220526270001115e-04, 3.754360514030001712e-04, 8.126581040300002827e-04
4.515830645732614812e+01, 4.963152302585296383e+01, 4.910453343880632104e+01, 1.088108816483463045e-03, 3.193788748081999914e-03, 1.000000000000000000e+00, 3.582947347204999949e-03, 1.000000000000000000e+00, 3.986452527584999697e-03, nan, 4.145889380234000360e-03, 6.000000000000000000e+00, 5.256541777586999989e-03, 7.000000000000000000e+00, -3.891585991230000346e-04, -7.926637795029997831e-04, -9.521006321520004458e-04, -2.062753029505000075e-03, -4.035051803799997484e-04, -5.629420330290004111e-04, -1.673594430382000040e-03, -1.594368526490006627e-04, -1.270089250002000292e-03, -1.110652397352999629e-03
5.116070749357778880e+01, 4.911525954896350044e+01, 4.881936781587759100e+01, 2.478917305053382047e-03, 3.231527377399999804e-03, 1.000000000000000000e+00, 3.646640119960999939e-03, 1.000000000000000000e+00, 4.033557476001000015e-03, nan, 4.906087267065000271e-03, 2.000000000000000000e+00, 5.419442699131999698e-03, 2.000000000000000000e+00, -4.151127425610001351e-04, -8.020300986010002117e-04, -1.674559889665000467e-03, -2.187915321731999894e-03, -3.869173560400000766e-04, -1.259447147104000332e-03, -1.772802579170999759e-03, -8.725297910640002555e-04, -1.385885223130999683e-03, -5.133554320669994273e-04
4.991545331498403471e+01, 5.074189256225970013e+01, 5.006651722238316893e+01, 5.560124559518568252e-03, 6.579888026160000264e-03, 2.000000000000000000e+00, 7.818313148347999161e-03, 2.000000000000000000e+00, 4.629880642247999854e-03, nan, 8.926608352086000051e-03, 6.000000000000000000e+00, 9.884474718742999877e-03, 6.000000000000000000e+00, -1.238425122187998897e-03, 1.950007383912000410e-03, -2.346720325925999787e-03, -3.304586692582999613e-03, 3.188432506099999307e-03, -1.108295203738000889e-03, -2.066161570395000716e-03, -4.296727709838000196e-03, -5.254594076495000023e-03, -9.578663666569998264e-04
5.090741569321934179e+01, 4.890132190538110279e+01, 4.963725883401286154e+01, 4.469463959344182995e-03, 3.231527377399999804e-03, 1.000000000000000000e+00, 3.646640119960999939e-03, 1.000000000000000000e+00, 4.033557476001000015e-03, nan, 5.429475904840000249e-03, 2.000000000000000000e+00, 7.061566877850000180e-03, 3.000000000000000000e+00, -4.151127425610001351e-04, -8.020300986010002117e-04, -2.197948527440000445e-03, -3.830039500450000377e-03, -3.869173560400000766e-04, -1.782835784879000310e-03, -3.414926757889000242e-03, -1.395918428839000233e-03, -3.028009401849000165e-03, -1.632090973009999932e-03
4.798261865667214465e+01, 4.937723565618976096e+01, 4.918685371795554317e+01, 3.282752297819178499e-03, 1.386045829897599932e-02, 3.000000000000000000e+00, 1.288089390644299968e-02, 1.000000000000000000e+00, 9.355284116917999757e-03, nan, 1.611053740364800160e-02, 5.000000000000000000e+00, 1.930330443032299975e-02, 4.000000000000000000e+00, 9.795643925329996365e-04, 4.505174182057999563e-03, -2.250079104672002284e-03, -5.442846131347000432e-03, 3.525609789524999926e-03, -3.229643497205001920e-03, -6.422410523880000069e-03, -6.755253286730001847e-03, -9.948020313404999995e-03, -3.192767026674998149e-03
4.482115219300496989e+01, 5.030731109297444448e+01, 4.959821906379173839e+01, 1.250813445052011228e-03, 6.748172828865000271e-03, 2.000000000000000000e+00, 8.535504281126999465e-03, 2.000000000000000000e+00, 5.744426016529999984e-03, nan, 1.331920775692000108e-03, 2.000000000000000000e+00, 1.671674943679999975e-03, 2.000000000000000000e+00, -1.787331452261999194e-03, 1.003746812335000287e-03, 5.416252053173000597e-03, 5.076497885185000079e-03, 2.791078264596999481e-03, 7.203583505434998924e-03, 6.863829337446999274e-03, 4.412505240837999443e-03, 4.072751072849999793e-03, -3.397541679879998670e-04
4.510940495910186598e+01, 5.080156237941196196e+01, 4.909270163561675560e+01, 9.636191677827627040e-04, 3.441512360827000093e-03, 1.000000000000000000e+00, 4.007791749855000273e-03, 1.000000000000000000e+00, 4.295658458240999775e-03, nan, 1.361404975936999920e-03, 4.000000000000000000e+00, 1.397230586177999976e-03, 4.000000000000000000e+00, -5.662793890280001796e-04, -8.541460974139996817e-04, 2.080107384890000390e-03, 2.044281774649000117e-03, -2.878667083859995021e-04, 2.646386773918000569e-03, 2.610561163677000297e-03, 2.934253482304000071e-03, 2.898427872062999799e-03, -3.582561024100005577e-05
5.015583618738841665e+01, 5.126282189701044700e+01, 5.012898291075740786e+01, 4.639134732109299018e-03, 6.579888026160000264e-03, 2.000000000000000000e+00, 7.818313148347999161e-03, 2.000000000000000000e+00, 4.629880642247999854e-03, nan, 4.228284045495999885e-03, 3.000000000000000000e+00, 4.785943227609000192e-03, 3.000000000000000000e+00, -1.238425122187998897e-03, 1.950007383912000410e-03, 2.351603980664000379e-03, 1.793944798551000072e-03, 3.188432506099999307e-03, 3.590029102851999276e-03, 3.032369920738998970e-03, 4.015965967519999694e-04, -1.560625853610003375e-04, -5.576591821130003068e-04
5.341820205362990492e+01, 4.786121894064955740e+01, 5.040234164117755000e+01, 1.374079772264316570e-03, 3.240390780624000013e-03, 1.000000000000000000e+00, 3.661653358643999871e-03, 1.000000000000000000e+00, 4.044620679918000013e-03, nan, 3.484110027670999938e-03, 2.000000000000000000e+00, 3.665649197341999937e-03, 2.000000000000000000e+00, -4.212625780199998581e-04, -8.042298992939999995e-04, -2.437192470469999248e-04, -4.252584167179999236e-04, -3.829673212740001415e-04, 1.775433309729999333e-04, -3.995838698000065553e-06, 5.605106522470000747e-04, 3.789714825760000759e-04, -1.815391696709999989e-04
4.794556972717906262e+01, 4.849173509453084563e+01, 4.942115033523558765e+01, 2.797966904552858219e-03, 3.165614883122000196e-03, 1.000000000000000000e+00, 3.535641842943000081e-03, 1.000000000000000000e+00, 3.951286214455999868e-03, nan, 6.453521604071000076e-03, 5.000000000000000000e+00, 7.841101614027999947e-03, 5.000000000000000000e+00, -3.700269598209998852e-04, -7.856713313339996722e-04, -3.287906720948999880e-03, -4.675486730906000185e-03, -4.156443715129997871e-04, -2.917879761127999995e-03, -4.305459771084999866e-03, -2.502235389615000208e-03, -3.889815399572000079e-03, -1.387580009956999871e-03
4.906534240361788335e+01, 5.009728122636641245e+01, 4.883485015921664285e+01, 2.948058578214081144e-03, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 2.388171213593999823e-03, 4.000000000000000000e+00, 2.345361137043000012e-03, 4.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, -3.550779696559996750e-04, -3.122678931049998642e-04, -7.179124931370000056e-04, -5.683987374349999070e-04, -5.255886608840000963e-04, 1.495137557020000986e-04, 1.923238322529999093e-04, 4.281007655099981074e-05
5.270247946086256263e+01, 5.080655100478963959e+01, 4.846375631372277581e+01, 1.123144205243277851e-03, 5.722465799165000165e-03, 2.000000000000000000e+00, 6.540500900982000251e-03, 2.000000000000000000e+00, 4.344030107777999659e-03, nan, 5.512088229240000303e-03, 2.000000000000000000e+00, 6.329154206880000140e-03, 2.000000000000000000e+00, -8.180351018170000862e-04, 1.378435691387000506e-03, 2.103775699249998618e-04, -6.066884077149999749e-04, 2.196470793204000592e-03, 1.028412671741999948e-03, 2.113466941020001114e-04, -1.168058121462000644e-03, -1.985124099102000481e-03, -8.170659776399998367e-04
5.446475658138680132e+01, 5.328377637840486614e+01, 5.117877957115965160e+01, 1.675383665803753292e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 1.273859284095999996e-03, 1.000000000000000000e+00, 1.140200564145000097e-03, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 7.592339598420001518e-04, 8.928926797930000509e-04, -7.179124931370000056e-04, 5.459131920629999198e-04, 6.795719120139998189e-04, 1.263825685199999925e-03, 1.397484405150999824e-03, 1.336587199509998991e-04
4.946022549256294809e+01, 4.814540205720616939e+01, 5.105445172693113420e+01, 1.944014208543034606e-03, 3.234715648302999812e-03, 1.000000000000000000e+00, 3.652038191432999906e-03, 1.000000000000000000e+00, 4.037537041215000060e-03, nan, 6.866970144740999586e-03, 5.000000000000000000e+00, 6.279870580524000295e-03, 4.000000000000000000e+00, -4.173225431300000947e-04, -8.028213929120002479e-04, -3.632254496437999775e-03, -3.045154932221000484e-03, -3.854988497820001532e-04, -3.214931953307999680e-03, -2.627832389091000389e-03, -2.829433103525999527e-03, -2.242333539309000236e-03, 5.870995642169992909e-04
4.879046915908045889e+01, 5.211733697136447319e+01, 5.020827497807685802e+01, 2.611473217820799598e-03, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 2.362971329058000201e-03, 3.000000000000000000e+00, 2.155156083575999939e-03, 3.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, -3.298780851200000530e-04, -1.220628396379997913e-04, -7.179124931370000056e-04, -5.431988528990002851e-04, -3.353836074170000233e-04, 1.747136402379997205e-04, 3.825288857199999823e-04, 2.078152454820002618e-04
5.292991710945113937e+01, 5.061724470601633641e+01, 5.070657316819195159e+01, 2.773253407682560283e-03, 7.420600366774000346e-03, 2.000000000000000000e+00, 9.660993144335000213e-03, 2.000000000000000000e+00, 6.134524467044999603e-03, nan, 6.165146348215000058e-03, 2.000000000000000000e+00, 8.049858286505000293e-03, 2.000000000000000000e+00, -2.240392777560999867e-03, 1.286075899729000743e-03, 1.255454018559000288e-03, -6.292579197309999470e-04, 3.526468677290000610e-03, 3.495846796120000155e-03, 1.611134857829999920e-03, -3.062188117000045479e-05, -1.915333819460000690e-03, -1.884711938290000235e-03
5.003150006216246481e+01, 5.309321843118303264e+01, 5.012691209270361981e+01, 1.230604211324545045e-03, 3.175251517216000092e-03, 1.000000000000000000e+00, 3.551798705709000026e-03, 1.000000000000000000e+00, 3.963314556769999795e-03, nan, -6.810141023746999617e-03, 0.000000000000000000e+00, -7.617743017425999616e-03, 0.000000000000000000e+00, -3.765471884929999340e-04, -7.880630395539997037e-04, 9.985392540962999275e-03, 1.079299453464199927e-02, -4.115158510609997697e-04, 1.036193972945599964e-02, 1.116954172313499964e-02, 1.077345558051700028e-02, 1.158105757419599854e-02, 8.076019936789999992e-04
5.120596809033410324e+01, 5.326171268561017769e+01, 4.865224093885755252e+01, 3.863605764345504089e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 7.345794847069999755e-04, 1.000000000000000000e+00, 6.575042889979999545e-04, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 1.298513759231000172e-03, 1.375588954940000193e-03, -7.179124931370000056e-04, 1.085192991451999940e-03, 1.162268187160999961e-03, 1.803105484588999946e-03, 1.880180680297999967e-03, 7.707519570900002101e-05
4.618854500454280299e+01, 5.167904435121969442e+01, 4.882687659488583876e+01, 8.567728097899682651e-04, 3.245814583857000151e-03, 2.000000000000000000e+00, 2.957556371133999908e-03, 2.000000000000000000e+00, 2.537684969295999921e-03, nan, 2.291725455461000177e-03, 5.000000000000000000e+00, 2.505586758839000068e-03, 5.000000000000000000e+00, 2.882582127230002428e-04, 7.081296145610002299e-04, 9.540891283959999740e-04, 7.402278250180000831e-04, 4.198714018379999871e-04, 6.658309156729997312e-04, 4.519696122949998403e-04, 2.459595138349997441e-04, 3.209821045699985317e-05, -2.138613033779998909e-04
5.583086355694787528e+01, 4.928359091034926109e+01, 4.925254518855923891e+01, 6.420666077628034646e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 1.186535327474000021e-03, 1.000000000000000000e+00, 1.062039007490000022e-03, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 8.465579164640001271e-04, 9.710542364480001260e-04, -7.179124931370000056e-04, 6.332371486849998950e-04, 7.577334686689998940e-04, 1.351149641821999901e-03, 1.475645961805999900e-03, 1.244963199839999989e-04
5.576882607944115477e+01, 5.256432684012166590e+01, 5.186755896042657099e+01, 5.670052323137116264e-05, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 1.144583710612000031e-03, 1.000000000000000000e+00, 1.024489132232999896e-03, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 8.885095333260001164e-04, 1.008604111705000252e-03, -7.179124931370000056e-04, 6.751887655469998844e-04, 7.952833439260000199e-04, 1.393101258683999890e-03, 1.513195837063000026e-03, 1.200945783790001355e-04
5.271813397482615926e+01, 4.850831335670194022e+01, 5.191006495309903102e+01, 4.518043657767906781e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 2.672233464191999929e-03, 2.000000000000000000e+00, 2.436227392637999815e-03, 2.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, -6.391402202539997815e-04, -4.031341486999996671e-04, -7.179124931370000056e-04, -8.524609880330000136e-04, -6.164549164789998991e-04, -1.345484948960000079e-04, 1.014575766580001065e-04, 2.360060715540001144e-04
4.919598988714585630e+01, 5.138989524837795386e+01, 5.094725196777374521e+01, 2.727903025072500338e-03, 7.067372188154999978e-03, 2.000000000000000000e+00, 8.574134438338999395e-03, 2.000000000000000000e+00, 4.778434859207999694e-03, nan, 7.471350528128999600e-03, 9.000000000000000000e+00, 7.161272189001999591e-03, 7.000000000000000000e+00, -1.506762250183999417e-03, 2.288937328947000284e-03, -4.039783399739996228e-04, -9.390000084699961364e-05, 3.795699579130999701e-03, 1.102783910209999794e-03, 1.412862249336999804e-03, -2.692915668920999907e-03, -2.382837329793999898e-03, 3.100783391270000092e-04
4.953496972072749571e+01, 5.106361666931931609e+01, 5.092220667156652780e+01, 3.268181435348549088e-03, 7.067372188154999978e-03, 2.000000000000000000e+00, 8.574134438338999395e-03, 2.000000000000000000e+00, 4.778434859207999694e-03, nan, 2.960774781402999815e-03, 3.000000000000000000e+00, 3.514408776308999838e-03, 3.000000000000000000e+00, -1.506762250183999417e-03, 2.288937328947000284e-03, 4.106597406752000162e-03, 3.552963411846000140e-03, 3.795699579130999701e-03, 5.613359656935999580e-03, 5.059725662029999557e-03, 1.817660077804999878e-03, 1.264026082898999856e-03, -5.536339949060000223e-04
5.112927659346689069e+01, 4.809578197282678502e+01, 5.029823817420605536e+01, 2.975404453786762143e-03, 6.331176472464000206e-03, 2.000000000000000000e+00, 7.440735157978000010e-03, 2.000000000000000000e+00, 4.550450623751999858e-03, nan, 3.405616012390999883e-03, 1.000000000000000000e+00, 4.081913745875000166e-03, 1.000000000000000000e+00, -1.109558685513999804e-03, 1.780725848712000348e-03, 2.925560460073000323e-03, 2.249262726589000040e-03, 2.890284534226000152e-03, 4.035119145587000127e-03, 3.358821412102999844e-03, 1.144834611360999975e-03, 4.685368778769996925e-04, -6.762977334840002824e-04
5.397915769006109343e+01, 4.879697317764090059e+01, 4.985036545967233224e+01, 1.970073040649085797e-03, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 2.866743961810999924e-03, 2.000000000000000000e+00, 2.813657562172000148e-03, 2.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, -8.336507178729997761e-04, -7.805643182340000000e-04, -7.179124931370000056e-04, -1.046971485652000008e-03, -9.938850860130002320e-04, -3.290589925150000025e-04, -2.759725928760002264e-04, 5.308639963899977610e-05
4.869453934483508561e+01, 5.320301873432048012e+01, 5.067229475701243757e+01, 8.024704398238984449e-04, 2.033093243938000148e-03, 1.000000000000000000e+00, 1.819772476158999916e-03, 1.000000000000000000e+00, 2.537684969295999921e-03, nan, 9.973920857780000943e-04, 1.000000000000000000e+00, 8.927414770809999865e-04, 1.000000000000000000e+00, 2.133207677790002321e-04, -5.045917253579997735e-04, 1.035701158160000053e-03, 1.140351766857000161e-03, -7.179124931370000056e-04, 8.223803903809998213e-04, 9.270309990779999291e-04, 1.540292883517999827e-03, 1.644943492214999935e-03, 1.046506086970001078e-04
5.122238550872333462e+01, 4.866646624149672817e+01, 5.053924919129181603e+01, 3.615461718074647422e-03, 6.331176472464000206e-03, 2.000000000000000000e+00, 7.440735157978000010e-03, 2.000000000000000000e+00, 4.550450623751999858e-03, nan, 4.511027787791999956e-03, 2.000000000000000000e+00, 5.294040581090999828e-03, 2.000000000000000000e+00, -1.109558685513999804e-03, 1.780725848712000348e-03, 1.820148684672000250e-03, 1.037135891373000378e-03, 2.890284534226000152e-03, 2.929707370186000054e-03, 2.146694576887000182e-03, 3.942283595999990231e-05, -7.435899573389999698e-04, -7.830127932989998721e-04
